500 20
6.3057733 6.3114998 6.3172262 6.3229527 6.3286791 6.3344056 6.340132 6.3458585 6.3515849 6.3573114 6.3630378 6.3687643 6.3744907 6.3802172 6.3859436 6.3916701 6.3973966 6.403123 6.4088495 6.4145759 6.4203024 6.4260288 6.4317553 6.4374817 6.4432082 6.4489346 6.4546611 6.4603875 6.466114 6.4718404 6.4775669 6.4832933 6.4890198 6.4947462 6.5004727 6.5061991 6.5119256 6.517652 6.5233785 6.5291049 6.5348314 6.5405578 6.5462843 6.5520107 6.5577372 6.5634636 6.5691901 6.5749165 6.580643 6.5863694 6.5920959 6.5978223 6.6035488 6.6092752 6.6150017 6.6207281 6.6264546 6.632181 6.6379075 6.6436339 6.6493604 6.6550868 6.6608133 6.6665397 6.6722662 6.6779926 6.6837191 6.6894455 6.695172 6.7008985 6.7066249 6.7123514 6.7180778 6.7238043 6.7295307 6.7352572 6.7409836 6.7467101 6.7524365 6.758163 6.7638894 6.7696159 6.7753423 6.7810688 6.7867952 6.7925217 6.7982481 6.8039746 6.809701 6.8154275 6.8211539 6.8268804 6.8326068 6.8383333 6.8440597 6.8497862 6.8555126 6.8612391 6.8669655 6.872692 6.8784184 6.8841449 6.8898713 6.8955978 6.9013242 6.9070507 6.9127771 6.9185036 6.92423 6.9299565 6.9356829 6.9414094 6.9471358 6.9528623 6.9585887 6.9643152 6.9700416 6.9757681 6.9814945 6.987221 6.9929474 6.9986739 7.0044003 7.0101268 7.0158533 7.0215797 7.0273062 7.0330326 7.0387591 7.0444855 7.050212 7.0559384 7.0616649 7.0673913 7.0731178 7.0788442 7.0845707 7.0902971 7.0960236 7.10175 7.1074765 7.1132029 7.1189294 7.1246558 7.1303823 7.1361087 7.1418352 7.1475616 7.1532881 7.1590145 7.164741 7.1704674 7.1761939 7.1819203 7.1876468 7.1933732 7.1990997 7.2048261 7.2105526 7.216279 7.2220055 7.2277319 7.2334584 7.2391848 7.2449113 7.2506377 7.2563642 7.2620906 7.2678171 7.2735435 7.27927 7.2849964 7.2907229 7.2964493 7.3021758 7.3079022 7.3136287 7.3193552 7.3250816 7.3308081 7.3365345 7.342261 7.3479874 7.3537139 7.3594403 7.3651668 7.3708932 7.3766197 7.3823461 7.3880726 7.393799 7.3995255 7.4052519 7.4109784 7.4167048 7.4224313 7.4281577 7.4338842 7.4396106 7.4453371 7.4510635 7.45679 7.4625164 7.4682429 7.4739693 7.4796958 7.4854222 7.4911487 7.4968751 7.5026016 7.508328 7.5140545 7.5197809 7.5255074 7.5312338 7.5369603 7.5426867 7.5484132 7.5541396 7.5598661 7.5655925 7.571319 7.5770454 7.5827719 7.5884983 7.5942248 7.5999512 7.6056777 7.6114041 7.6171306 7.622857 7.6285835 7.63431 7.6400364 7.6457629 7.6514893 7.6572158 7.6629422 7.6686687 7.6743951 7.6801216 7.685848 7.6915745 7.6973009 7.7030274 7.7087538 7.7144803 7.7202067 7.7259332 7.7316596 7.7373861 7.7431125 7.748839 7.7545654 7.7602919 7.7660183 7.7717448 7.7774712 7.7831977 7.7889241 7.7946506 7.800377 7.8061035 7.8118299 7.8175564 7.8232828 7.8290093 7.8347357 7.8404622 7.8461886 7.8519151 7.8576415 7.863368 7.8690944 7.8748209 7.8805473 7.8862738 7.8920002 7.8977267 7.9034531 7.9091796 7.914906 7.9206325 7.9263589 7.9320854 7.9378119 7.9435383 7.9492648 7.9549912 7.9607177 7.9664441 7.9721706 7.977897 7.9836235 7.9893499 7.9950764 8.0008028 8.0065293 8.0122557 8.0179822 8.0237086 8.0294351 8.0351615 8.040888 8.0466144 8.0523409 8.0580673 8.0637938 8.0695202 8.0752467 8.0809731 8.0866996 8.092426 8.0981525 8.1038789 8.1096054 8.1153318 8.1210583 8.1267847 8.1325112 8.1382376 8.1439641 8.1496905 8.155417 8.1611434 8.1668699 8.1725963 8.1783228 8.1840492 8.1897757 8.1955021 8.2012286 8.206955 8.2126815 8.2184079 8.2241344 8.2298608 8.2355873 8.2413137 8.2470402 8.2527667 8.2584931 8.2642196 8.269946 8.2756725 8.2813989 8.2871254 8.2928518 8.2985783 8.3043047 8.3100312 8.3157576 8.3214841 8.3272105 8.332937 8.3386634 8.3443899 8.3501163 8.3558428 8.3615692 8.3672957 8.3730221 8.3787486 8.384475 8.3902015 8.3959279 8.4016544 8.4073808 8.4131073 8.4188337 8.4245602 8.4302866 8.4360131 8.4417395 8.447466 8.4531924 8.4589189 8.4646453 8.4703718 8.4760982 8.4818247 8.4875511 8.4932776 8.499004 8.5047305 8.5104569 8.5161834 8.5219098 8.5276363 8.5333627 8.5390892 8.5448156 8.5505421 8.5562686 8.561995 8.5677215 8.5734479 8.5791744 8.5849008 8.5906273 8.5963537 8.6020802 8.6078066 8.6135331 8.6192595 8.624986 8.6307124 8.6364389 8.6421653 8.6478918 8.6536182 8.6593447 8.6650711 8.6707976 8.676524 8.6822505 8.6879769 8.6937034 8.6994298 8.7051563 8.7108827 8.7166092 8.7223356 8.7280621 8.7337885 8.739515 8.7452414 8.7509679 8.7566943 8.7624208 8.7681472 8.7738737 8.7796001 8.7853266 8.791053 8.7967795 8.8025059 8.8082324 8.8139588 8.8196853 8.8254117 8.8311382 8.8368646 8.8425911 8.8483175 8.854044 8.8597704 8.8654969 8.8712234 8.8769498 8.8826763 8.8884027 8.8941292 8.8998556 8.9055821 8.9113085 8.917035 8.9227614 8.9284879 8.9342143 8.9399408 8.9456672 8.9513937 8.9571201 8.9628466 8.968573 8.9742995 8.9800259 8.9857524 8.9914788 8.9972053 9.0029317 9.0086582 9.0143846 9.0201111 9.0258375 9.031564 9.0372904 9.0430169 9.0487433 9.0544698 9.0601962 9.0659227 9.0716491 9.0773756 9.083102 9.0888285 9.0945549 9.1002814 9.1060078 9.1117343 9.1174607 9.1231872 9.1289136 9.1346401 9.1403665 9.146093 9.1518194 9.1575459 9.1632723 
-6.08345155e+01 1.61394657e+01 -3.51746689e+00 -3.41174706e+01 -4.61958354e+01 -5.40913304e+01 -6.08310002e+01 -6.36562690e+01 -6.53659055e+01 -6.66145843e+01 -6.77020353e+01 -6.85180443e+01 1.61394657e+01 -6.90775528e+02 -3.04813417e+01 -4.46397126e+01 -5.16156702e+01 -5.59241590e+01 -5.86651455e+01 -6.03106147e+01 -6.15581160e+01 -6.24177056e+01 -2.83814263e+01 
-6.03904589e+01 1.61394657e+01 -3.51744003e+00 -3.38622180e+01 -4.59340598e+01 -5.37521747e+01 -6.04446355e+01 -6.32456316e+01 -6.49457196e+01 -6.61895569e+01 -6.72736804e+01 -6.80866151e+01 1.61394657e+01 -6.90775528e+02 -3.02339793e+01 -4.43075657e+01 -5.12445016e+01 -5.55314378e+01 -5.82592104e+01 -5.98965705e+01 -6.11387398e+01 -6.19939850e+01 -2.83851674e+01 
-5.99488940e+01 1.61394657e+01 -3.51741217e+00 -3.36084215e+01 -4.56736767e+01 -5.34148190e+01 -6.00601885e+01 -6.28372024e+01 -6.45278496e+01 -6.57668840e+01 -6.68477027e+01 -6.76575831e+01 1.61394657e+01 -6.90775528e+02 -2.99880251e+01 -4.39773107e+01 -5.08754425e+01 -5.51409405e+01 -5.78555701e+01 -5.94848697e+01 -6.07217398e+01 -6.15726635e+01 -2.83889090e+01 
-5.95100294e+01 1.61394657e+01 -3.51738329e+00 -3.33560728e+01 -4.54146726e+01 -5.30792485e+01 -5.96776481e+01 -6.24309702e+01 -6.41122828e+01 -6.53465522e+01 -6.64240886e+01 -6.72309346e+01 1.61394657e+01 -6.90775528e+02 -2.97434709e+01 -4.36489367e+01 -5.05084808e+01 -5.47526544e+01 -5.74542115e+01 -5.90754988e+01 -6.03071023e+01 -6.11537272e+01 -2.83927560e+01 
-5.90734608e+01 1.61394657e+01 -3.51735336e+00 -3.31051635e+01 -4.51570333e+01 -5.27454484e+01 -5.92970033e+01 -6.20269240e+01 -6.36990066e+01 -6.49285487e+01 -6.60028250e+01 -6.68066564e+01 1.61394657e+01 -6.90775528e+02 -2.95003088e+01 -4.33224329e+01 -5.01436042e+01 -5.43665667e+01 -5.70551215e+01 -5.86684444e+01 -5.98948140e+01 -6.07371625e+01 -2.83965232e+01 
-5.70099971e+01 1.61394657e+01 -3.51732234e+00 -3.28556853e+01 -4.49007444e+01 -5.24134040e+01 -5.89182435e+01 -6.16250526e+01 -6.32880084e+01 -6.45128602e+01 -6.55838984e+01 -6.63847349e+01 1.61394657e+01 -6.90775528e+02 -2.92585306e+01 -4.29977885e+01 -4.97808009e+01 -5.39826647e+01 -5.66582870e+01 -5.82636932e+01 -5.94848612e+01 -6.03229559e+01 -2.84002620e+01 
-5.66309332e+01 1.61394657e+01 -3.51729021e+00 -3.26076297e+01 -4.46457912e+01 -5.20831003e+01 -5.85413581e+01 -6.12253450e+01 -6.28792757e+01 -6.40994739e+01 -6.51672957e+01 -6.59651567e+01 1.61394657e+01 -6.90775528e+02 -2.90181285e+01 -4.26749928e+01 -4.94200588e+01 -5.36009358e+01 -5.62636951e+01 -5.78612322e+01 -5.90772306e+01 -5.99110938e+01 -2.84039964e+01 
-5.61653676e+01 1.61394657e+01 -3.51725692e+00 -3.23609888e+01 -4.43921583e+01 -5.17545225e+01 -5.81663370e+01 -6.08277901e+01 -6.24725469e+01 -6.36883768e+01 -6.47530036e+01 -6.55469134e+01 1.61394657e+01 -6.90775528e+02 -2.87790944e+01 -4.23540351e+01 -4.90613661e+01 -5.32213675e+01 -5.58713329e+01 -5.74610481e+01 -5.86719089e+01 -5.95015628e+01 -2.84077915e+01 
-5.56597564e+01 1.61394657e+01 -3.51722246e+00 -3.21157541e+01 -4.41398301e+01 -5.14276558e+01 -5.77931698e+01 -6.04323771e+01 -6.20683066e+01 -6.32795561e+01 -6.43410092e+01 -6.51319723e+01 1.61394657e+01 -6.90775528e+02 -2.85414206e+01 -4.20349050e+01 -4.87047108e+01 -5.28439473e+01 -5.54811876e+01 -5.70631278e+01 -5.82688829e+01 -5.90943496e+01 -2.84116169e+01 
-5.52546996e+01 1.61394657e+01 -3.51718678e+00 -3.18719175e+01 -4.38887904e+01 -5.11024853e+01 -5.74218468e+01 -6.00390950e+01 -6.16662947e+01 -6.28729991e+01 -6.39312996e+01 -6.47193350e+01 1.61394657e+01 -6.90775528e+02 -2.83050990e+01 -4.17175917e+01 -4.83500813e+01 -5.24686628e+01 -5.50932464e+01 -5.66674584e+01 -5.78681393e+01 -5.86894410e+01 -2.84153464e+01 
-5.52519298e+01 1.61394657e+01 -3.51714984e+00 -3.16294710e+01 -4.36390224e+01 -5.07789961e+01 -5.70523582e+01 -5.96479331e+01 -6.12664987e+01 -6.24686930e+01 -6.35238616e+01 -6.43089884e+01 1.61394657e+01 -6.90775528e+02 -2.80701220e+01 -4.14020850e+01 -4.79974658e+01 -5.20955016e+01 -5.44743097e+01 -5.62740270e+01 -5.74696652e+01 -5.82868236e+01 -2.84190947e+01 
-5.47990748e+01 1.61394657e+01 -3.51711162e+00 -3.13884064e+01 -4.33905088e+01 -5.04571734e+01 -5.66846944e+01 -5.92588804e+01 -6.08689064e+01 -6.20666253e+01 -6.31186826e+01 -6.39009195e+01 1.61394657e+01 -6.90775528e+02 -2.78364818e+01 -4.10883743e+01 -4.76468528e+01 -5.17244517e+01 -5.40911135e+01 -5.58828208e+01 -5.70734475e+01 -5.78864845e+01 -2.84228380e+01 
